Sprint_ID,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP0831,80.22,42.16,89.2,6.55,50.15,0.74,2.01,0.19,Carol,41.3,43.79,47.25,6.35,1.81,249.22,-0.34,ISS0992,Bug,Medium,15.51,7.19,Fix bug,3.15,23.32,33.45,3.01,-0.69,-0.27,Code cleanup,Tech debt,Performance,-0.26,6.17,Bob,12.2
SP0925,40.91,44.95,73.6,3.8,51.51,2.39,0.68,0.56,Alice,34.6,33.85,40.51,10.11,2.45,214.74,0.17,ISS0658,Story,Medium,14.43,0.36,Update UI,11.97,32.19,17.02,1.88,1.5,0.05,Code cleanup,Critical bug,Bug,16.77,1.12,Bob,14.75
SP0784,41.02,42.5,84.36,5.39,29.84,3.2,6.02,0.41,David,40.08,32.35,40.62,2.43,3.06,46.35,0.28,ISS0844,Story,High,13.42,13.19,Fix bug,23.4,57.13,22.45,2.22,4.08,0.08,Develop feature,User request,Performance,2.1,7.32,Bob,4.08
SP0061,68.9,36.48,82.3,1.54,60.09,1.81,-1.52,0.5,Alice,52.62,40.5,23.16,3.48,-0.58,199.43,0.05,ISS0135,Bug,Low,14.86,4.25,Refactor code,15.96,36.22,30.41,2.29,0.41,0.81,Improve performance,New module,Performance,10.81,7.35,Alice,11.11
SP0086,81.05,60.89,92.32,0.87,65.96,3.28,-1.38,0.67,Carol,45.82,72.54,45.16,3.69,1.07,278.95,0.42,ISS0066,Bug,High,11.0,4.8,Update UI,16.64,11.33,21.5,1.08,1.84,0.52,Fix bug,User request,Refactor,15.3,9.85,David,20.97
SP0693,52.45,57.44,64.69,2.8,71.68,2.66,5.18,0.69,Carol,33.1,51.43,33.49,4.62,2.03,159.09,0.13,ISS0771,Story,High,10.24,6.67,Fix bug,3.74,46.57,25.9,2.29,2.83,0.68,Code cleanup,Tech debt,Bug,13.64,4.82,Alice,12.73
SP0097,64.28,57.86,54.69,5.57,21.08,1.61,3.62,0.16,Alice,31.96,42.43,44.18,4.58,1.81,90.89,-0.69,ISS0022,Task,Medium,15.0,1.24,Fix bug,18.42,27.84,29.67,3.07,0.24,0.97,Improve performance,New module,Feature,15.9,11.18,Alice,12.73
SP0711,64.46,27.54,72.93,2.17,53.03,0.18,2.52,0.1,Alice,27.42,45.57,55.65,6.02,0.94,59.22,0.42,ISS0689,Story,Low,11.58,6.78,Update UI,15.07,45.53,27.22,0.2,0.25,0.35,Improve performance,Tech debt,Refactor,17.7,5.49,Bob,11.66
SP0847,50.15,19.66,62.25,0.51,52.45,2.37,3.53,0.25,Bob,51.6,32.65,17.36,-1.54,-0.64,152.17,0.43,ISS0044,Task,Medium,5.42,7.09,Update UI,6.79,40.14,25.95,1.85,2.74,0.39,Develop feature,New module,Feature,10.84,8.18,Alice,10.56
SP0995,56.28,19.69,78.35,1.11,50.84,1.8,3.81,0.44,David,57.98,54.96,40.72,1.76,1.32,70.65,1.5,ISS0425,Bug,High,14.74,10.48,Refactor code,15.2,49.49,27.87,-0.29,0.73,0.42,Develop feature,New module,Refactor,15.3,6.42,David,15.68
SP0548,53.42,34.08,79.0,0.28,51.4,4.38,-3.37,-0.55,Alice,55.34,30.78,42.22,4.66,1.88,104.8,1.11,ISS0129,Bug,Low,17.49,7.92,Add feature,12.1,41.84,38.49,1.93,0.77,0.2,Improve performance,Critical bug,Bug,15.86,3.54,Alice,19.69
SP0569,83.58,13.12,71.07,5.76,38.14,-0.75,9.99,0.59,Bob,14.82,54.36,39.85,0.17,2.75,76.58,1.37,ISS0632,Bug,High,20.54,7.51,Fix bug,16.24,48.9,30.36,-0.83,0.03,0.44,Develop feature,Tech debt,Refactor,2.24,6.38,Alice,7.14
SP0575,43.04,24.8,87.72,1.47,57.32,3.54,10.52,0.01,Bob,44.91,54.58,25.42,1.91,-1.35,85.8,1.29,ISS0027,Story,High,9.29,5.44,Refactor code,6.74,50.28,35.07,-1.13,2.37,0.53,Code cleanup,Tech debt,Performance,17.99,4.89,Carol,16.43
SP0757,40.26,35.49,72.38,6.23,68.33,0.92,0.01,0.41,Alice,41.07,64.19,38.11,5.15,1.57,223.14,0.82,ISS0614,Task,Low,11.21,8.27,Update UI,10.82,35.61,29.32,5.42,2.17,0.39,Develop feature,Critical bug,Feature,13.75,5.53,Bob,6.71
SP0909,45.38,48.98,43.72,-0.61,65.27,1.43,5.88,-0.14,David,31.29,63.93,23.93,2.94,-2.89,182.89,-0.13,ISS0490,Task,High,19.19,-0.82,Update UI,17.36,29.75,27.69,2.71,0.12,0.55,Improve performance,Critical bug,Refactor,11.26,3.87,David,13.06
SP0107,17.89,40.28,71.9,8.73,36.31,-3.52,0.74,0.64,Bob,55.82,62.38,27.29,5.47,0.51,73.58,0.19,ISS0697,Story,Medium,6.99,2.49,Fix bug,6.43,35.92,24.83,3.69,2.59,-0.45,Develop feature,Tech debt,Performance,5.47,7.72,Carol,23.49
SP0767,39.6,42.61,67.86,5.07,29.44,3.1,3.73,-0.0,Alice,30.9,60.63,29.45,0.54,-0.43,232.24,0.39,ISS0928,Bug,Medium,12.28,9.05,Refactor code,15.04,58.35,31.25,1.79,3.42,0.08,Develop feature,New module,Refactor,8.04,4.66,Carol,6.87
SP0994,46.67,56.16,73.51,5.73,46.79,0.72,0.17,0.31,David,43.0,51.91,33.68,3.76,1.61,124.14,1.4,ISS0620,Bug,Low,5.03,4.59,Update UI,13.1,33.83,19.23,2.03,1.39,-0.03,Code cleanup,Tech debt,Feature,-3.14,8.59,Bob,12.61
SP0689,70.11,13.01,85.17,1.6,32.97,2.31,5.6,0.87,Carol,38.95,55.29,36.75,4.48,3.79,158.57,-0.22,ISS0812,Task,Low,0.79,4.72,Update UI,20.05,47.75,38.18,4.37,3.14,-0.64,Develop feature,New module,Performance,8.63,9.17,Alice,11.82
SP0827,52.38,28.33,38.12,2.31,39.64,0.57,-0.54,-0.21,Alice,51.5,66.22,36.04,4.97,0.74,156.47,-0.82,ISS0723,Task,High,8.51,2.77,Refactor code,6.02,38.03,35.62,2.4,1.21,-0.16,Improve performance,Critical bug,Performance,0.22,6.38,David,11.96
SP0189,83.44,33.35,73.14,9.95,46.18,0.71,4.9,0.22,Alice,17.53,67.59,44.1,1.16,2.19,154.12,0.75,ISS0893,Bug,Medium,7.81,2.18,Fix bug,19.43,50.09,25.7,4.77,2.23,0.77,Code cleanup,User request,Feature,14.14,7.05,Carol,10.3
SP0105,56.69,45.72,52.42,8.37,13.02,0.64,-0.77,0.26,Carol,32.58,45.69,42.82,4.78,-0.07,168.81,0.56,ISS0449,Bug,Medium,16.66,9.89,Refactor code,30.86,27.19,27.41,2.04,2.07,0.6,Fix bug,Critical bug,Performance,9.84,8.74,Bob,7.6
SP0796,45.43,22.79,77.61,2.37,14.64,3.0,0.65,-0.53,Bob,38.32,71.46,11.24,-1.67,3.16,172.99,0.37,ISS0528,Bug,Low,2.92,4.42,Fix bug,3.45,30.46,34.56,0.54,2.69,0.61,Improve performance,Critical bug,Performance,10.06,11.37,Carol,11.55
SP0435,26.75,16.27,52.14,-1.24,41.13,2.67,2.23,-0.26,Bob,30.63,81.48,28.49,9.83,2.59,164.57,-0.21,ISS0864,Bug,High,10.68,9.05,Update UI,17.86,45.43,19.12,0.99,1.26,0.4,Fix bug,Critical bug,Performance,4.06,4.9,Bob,10.04
SP0907,18.58,39.17,100.66,4.37,51.22,3.73,6.69,0.37,Alice,36.7,31.7,45.53,2.34,1.34,129.81,0.65,ISS0990,Bug,Medium,12.83,4.24,Fix bug,16.82,36.33,30.56,2.76,2.29,0.31,Code cleanup,New module,Feature,11.34,14.07,Bob,6.9
SP0889,49.24,36.63,67.97,10.0,50.6,1.48,-3.39,0.02,Carol,44.14,61.44,32.24,1.92,1.64,131.13,1.07,ISS0030,Story,Medium,2.68,8.37,Refactor code,22.88,42.27,15.1,2.04,0.23,0.91,Develop feature,New module,Feature,11.86,8.16,Alice,13.88
SP0707,34.37,14.63,72.2,1.2,45.4,1.1,-5.41,-0.14,Carol,55.42,56.86,51.11,7.54,1.31,206.08,-0.01,ISS0910,Bug,Medium,13.0,7.26,Update UI,6.94,26.04,24.41,2.38,1.37,1.03,Improve performance,New module,Feature,8.55,9.26,Carol,10.4
SP0199,9.8,24.68,83.17,0.82,47.29,0.55,-2.97,0.21,Bob,44.84,64.07,44.71,2.57,1.45,111.46,-0.1,ISS0849,Bug,High,15.48,0.56,Update UI,16.11,36.45,23.94,1.96,2.65,0.1,Code cleanup,User request,Performance,7.15,7.02,Bob,17.13
SP0212,26.3,31.28,52.16,1.39,31.72,-0.92,-0.12,-0.02,Alice,59.26,37.6,40.2,4.69,3.12,158.51,0.95,ISS0698,Bug,Medium,3.42,5.13,Add feature,4.75,27.55,29.21,-0.78,3.28,0.6,Fix bug,New module,Performance,15.5,8.23,Carol,7.86
SP0079,47.1,38.46,71.6,7.11,15.59,3.2,3.2,0.95,Carol,35.03,24.31,27.32,6.58,2.95,151.22,0.45,ISS0253,Task,Low,4.06,9.07,Update UI,25.26,33.01,35.18,0.55,2.0,0.78,Improve performance,New module,Refactor,16.2,4.77,Carol,15.97
SP0267,78.87,-0.53,97.36,-1.11,59.7,1.45,3.46,-0.07,Carol,30.72,67.72,36.02,2.37,1.17,99.14,0.84,ISS0418,Bug,Medium,11.85,4.26,Fix bug,13.46,38.75,25.72,3.52,0.94,-0.06,Develop feature,Tech debt,Refactor,8.8,9.01,Alice,14.4
SP0187,31.58,30.86,96.84,5.12,52.28,2.24,0.76,0.1,David,35.08,72.5,26.84,7.29,2.44,207.43,1.14,ISS0908,Task,Medium,18.13,9.42,Add feature,18.94,41.13,22.42,1.71,0.02,-0.29,Fix bug,Tech debt,Refactor,6.08,3.32,Alice,10.9
SP0268,38.02,26.56,75.24,5.62,57.0,3.55,8.47,1.1,David,31.19,45.16,33.81,5.09,0.97,83.28,0.19,ISS0445,Story,Low,9.37,9.36,Fix bug,25.13,25.13,20.75,1.54,4.75,0.9,Improve performance,New module,Bug,8.55,9.17,David,14.14
SP0403,35.6,33.48,76.03,4.24,40.17,0.55,-5.71,-0.48,Bob,48.77,35.88,34.57,1.33,-0.6,210.42,0.07,ISS0487,Story,Low,9.04,5.89,Refactor code,1.7,26.14,26.34,1.59,2.99,0.87,Improve performance,Critical bug,Feature,16.44,10.57,Alice,20.23
SP0720,46.79,29.69,61.52,4.55,53.13,1.54,-0.63,-0.08,David,30.91,28.19,23.29,4.19,1.76,221.37,0.63,ISS0154,Task,High,19.17,7.7,Add feature,8.22,31.99,0.27,1.52,0.47,0.57,Develop feature,Tech debt,Feature,14.23,8.4,Bob,9.96
SP0030,74.02,26.83,53.92,4.53,23.98,4.64,-2.6,0.54,Bob,48.07,18.72,48.14,6.54,2.85,136.37,0.66,ISS0375,Story,High,14.56,2.7,Add feature,3.84,24.64,39.82,3.73,4.38,0.5,Fix bug,New module,Bug,9.0,10.89,David,15.4
SP0837,70.58,30.11,91.22,2.56,48.58,2.94,-5.45,0.5,Bob,38.19,41.82,13.81,7.07,2.77,47.17,-0.24,ISS0040,Story,High,1.07,6.99,Update UI,13.88,44.55,29.27,4.89,1.97,0.49,Code cleanup,Critical bug,Performance,9.98,7.25,Carol,16.41
SP0685,75.16,79.48,60.46,3.13,39.89,0.52,8.81,-0.12,Carol,59.62,53.08,27.26,1.14,2.03,118.47,1.09,ISS0938,Story,Medium,14.67,10.18,Update UI,16.32,50.59,26.45,1.52,0.64,1.19,Code cleanup,User request,Refactor,4.49,6.62,David,13.09
SP0629,57.91,35.47,64.14,7.96,55.05,1.95,10.0,0.15,David,50.72,51.86,36.44,4.54,1.4,136.09,1.37,ISS0400,Task,Medium,13.55,8.86,Update UI,18.38,50.89,33.08,3.11,1.98,-0.04,Fix bug,New module,Bug,8.71,8.0,Alice,21.25
SP0394,55.85,19.49,78.85,0.97,50.42,2.06,-4.51,0.29,David,32.52,30.73,31.81,8.25,1.64,66.6,1.48,ISS0171,Story,Low,12.27,7.37,Fix bug,17.32,23.31,30.64,0.51,2.04,0.63,Code cleanup,New module,Bug,14.96,9.39,Bob,-3.71
SP0413,59.4,15.86,75.11,9.9,50.86,2.27,2.35,0.28,Alice,38.74,15.89,19.14,3.02,0.84,207.1,0.24,ISS0054,Story,Low,5.12,10.06,Fix bug,11.5,25.14,33.73,1.72,-1.22,-0.11,Fix bug,Tech debt,Refactor,1.75,3.6,Bob,15.41
SP0269,42.92,47.55,70.62,3.79,23.29,4.25,-2.16,0.61,Carol,41.92,63.74,37.79,9.38,-1.82,220.66,-0.43,ISS0897,Bug,Medium,13.05,13.84,Update UI,18.03,36.14,29.69,1.68,2.78,0.59,Develop feature,Tech debt,Feature,7.1,7.45,Bob,5.5
SP0158,35.67,34.85,44.49,4.49,53.15,0.78,8.85,0.5,David,44.91,33.21,32.79,5.94,3.65,210.41,0.11,ISS0254,Bug,Medium,11.9,1.74,Fix bug,19.93,40.36,16.7,0.5,2.29,-0.15,Improve performance,Critical bug,Refactor,15.1,-0.92,David,16.6
SP0155,36.77,26.11,42.21,8.78,62.74,2.24,0.3,-0.08,Carol,47.25,66.29,15.7,5.38,1.25,126.19,0.6,ISS0844,Story,Medium,12.18,6.61,Add feature,16.09,45.7,24.49,1.39,0.92,0.13,Develop feature,New module,Feature,10.83,12.4,David,19.05
SP0746,62.2,31.13,80.05,5.91,55.3,0.26,2.17,0.02,Carol,35.06,43.5,27.31,4.94,2.73,272.93,-0.16,ISS0127,Bug,Medium,17.28,5.01,Add feature,11.91,31.54,28.0,1.94,3.89,1.05,Code cleanup,New module,Feature,9.31,4.93,Alice,18.66
SP0720,48.67,57.43,74.77,2.34,50.89,-0.19,-0.24,0.64,Carol,41.7,46.04,24.34,5.46,3.81,54.08,0.47,ISS0853,Task,Low,4.59,8.41,Fix bug,13.81,30.75,22.41,-0.09,2.16,-0.09,Develop feature,User request,Refactor,9.33,9.03,Alice,20.11
SP0380,34.62,40.13,52.28,4.95,60.42,1.8,2.08,0.2,Alice,39.26,60.17,45.24,7.6,2.35,235.53,0.33,ISS0068,Task,Low,19.55,2.22,Refactor code,26.2,58.09,33.67,-0.46,1.73,0.95,Improve performance,New module,Performance,10.03,8.57,Carol,11.76
SP0415,33.31,46.21,71.38,3.39,73.35,4.56,1.45,0.99,Bob,17.91,67.38,40.67,0.91,2.85,59.52,0.61,ISS0540,Bug,Medium,11.47,2.07,Refactor code,13.61,42.98,31.57,2.95,1.8,0.39,Improve performance,Critical bug,Feature,9.58,5.56,Bob,3.44
SP0655,61.29,27.07,64.67,-1.7,65.7,3.71,4.89,1.31,Bob,45.06,44.26,30.8,8.83,-1.38,122.85,0.66,ISS0534,Task,Low,7.72,11.38,Add feature,20.12,23.47,30.11,1.14,3.79,-0.14,Improve performance,Critical bug,Feature,11.92,0.66,David,10.15
SP0875,63.58,34.43,84.57,2.16,53.19,1.53,-3.23,0.24,Alice,55.93,40.47,31.48,8.28,4.32,227.11,1.11,ISS0042,Story,Low,17.61,7.72,Refactor code,14.63,32.09,24.47,2.09,4.51,1.15,Improve performance,Tech debt,Performance,10.81,8.83,Bob,17.66
SP0003,31.49,23.82,81.02,2.86,52.94,1.66,7.87,-0.31,Alice,31.62,53.82,36.7,5.43,1.94,131.95,-0.08,ISS0451,Bug,Medium,17.23,9.17,Refactor code,19.2,36.89,15.57,2.24,3.17,0.08,Develop feature,User request,Bug,10.63,3.44,Alice,25.13
SP0138,33.17,22.45,64.81,1.27,53.3,1.1,-1.64,1.07,Alice,38.82,43.03,27.12,4.17,1.8,70.28,0.63,ISS0683,Task,Medium,7.89,10.66,Refactor code,13.31,20.64,40.38,0.1,1.78,0.49,Code cleanup,Tech debt,Refactor,7.27,1.67,Alice,3.93
SP0661,29.85,10.12,69.94,-0.91,57.42,1.33,-1.31,-0.27,Bob,36.51,48.39,42.84,5.71,1.78,105.17,-0.23,ISS0340,Bug,High,7.64,9.83,Refactor code,11.1,41.5,42.72,0.07,2.68,0.71,Develop feature,Tech debt,Performance,8.17,9.57,Alice,15.52
SP0785,66.86,39.58,80.77,8.52,29.81,3.66,1.4,0.59,David,26.01,54.75,40.12,2.72,1.62,89.85,1.03,ISS0230,Bug,Low,5.86,7.19,Fix bug,23.24,37.15,12.87,1.82,2.12,0.78,Fix bug,User request,Feature,8.6,7.84,Carol,17.58
SP0425,54.72,28.81,55.46,4.03,28.98,0.8,-11.01,0.32,David,29.09,41.12,29.83,4.34,1.78,234.73,0.51,ISS0914,Story,Medium,13.54,8.0,Fix bug,8.52,31.92,25.98,2.61,3.69,0.06,Improve performance,Tech debt,Refactor,17.59,2.38,Alice,5.8
SP0827,35.74,27.98,84.03,-0.26,50.04,2.09,10.0,0.43,David,40.19,47.17,46.15,5.84,2.17,159.1,0.82,ISS0387,Bug,High,6.65,6.73,Add feature,20.56,39.5,24.17,1.68,3.29,-0.28,Fix bug,User request,Feature,23.13,4.29,Bob,-4.83
SP0114,35.72,4.95,44.5,6.89,53.54,0.7,9.1,0.97,Carol,45.82,32.98,44.23,6.03,1.0,15.33,0.65,ISS0825,Bug,Low,0.23,6.47,Add feature,10.32,32.38,41.31,1.64,4.35,-0.23,Develop feature,Critical bug,Feature,17.38,1.13,Alice,14.8
SP0178,49.84,14.34,56.41,11.14,68.19,-0.81,1.95,0.7,Bob,46.36,60.31,29.06,3.86,1.46,181.0,0.51,ISS0621,Bug,Low,7.28,6.54,Update UI,20.35,50.43,29.58,1.18,3.45,0.56,Develop feature,User request,Feature,8.54,4.91,David,21.68
SP0489,46.6,53.26,61.03,1.64,39.2,-0.35,-2.72,0.01,Alice,27.25,69.77,47.17,1.75,0.53,114.49,0.64,ISS0913,Task,Low,18.65,7.3,Update UI,13.81,45.37,25.8,4.53,0.08,-0.21,Improve performance,Tech debt,Feature,17.35,6.32,Alice,19.82
SP0183,81.75,52.0,69.61,4.02,40.7,-0.12,8.7,0.73,David,45.01,36.72,22.58,6.46,1.53,145.26,0.7,ISS0809,Story,Low,22.62,5.82,Fix bug,13.09,50.95,29.32,3.29,-0.05,-0.34,Fix bug,Tech debt,Performance,12.76,3.01,Carol,8.93
SP0636,46.12,22.81,78.62,4.91,28.19,0.26,1.23,0.08,Carol,41.12,54.9,33.47,1.9,1.69,26.69,0.77,ISS0849,Bug,Medium,14.19,2.13,Fix bug,11.75,36.64,31.68,5.91,0.5,-0.02,Fix bug,New module,Bug,12.93,7.75,Bob,13.48
SP0188,77.77,46.08,48.73,4.87,62.93,3.75,0.49,0.27,Bob,37.73,35.21,33.22,5.7,2.98,187.35,-0.04,ISS0542,Task,Low,14.39,0.59,Update UI,8.79,43.64,28.33,2.17,2.52,-0.01,Code cleanup,New module,Performance,14.07,6.44,Carol,7.02
SP0234,86.11,14.95,58.28,1.15,62.21,0.5,6.02,-0.02,Carol,24.25,64.28,40.62,9.37,5.81,133.06,0.7,ISS0548,Bug,High,14.75,5.29,Fix bug,14.16,35.64,30.16,1.06,3.92,1.05,Code cleanup,Critical bug,Bug,12.13,2.48,David,14.84
SP0714,66.43,32.31,93.64,5.94,25.08,3.31,8.37,-0.73,Carol,47.02,46.0,18.29,6.97,3.11,255.68,1.18,ISS0733,Bug,Medium,8.67,7.87,Update UI,21.46,29.42,22.62,0.96,3.39,0.11,Develop feature,User request,Performance,10.88,3.25,David,12.72
SP0821,23.72,29.38,69.65,8.87,39.55,3.56,5.45,0.28,Bob,32.96,59.95,37.3,7.19,0.71,118.66,0.56,ISS0801,Task,High,10.8,8.47,Refactor code,11.56,26.31,21.16,1.02,3.26,0.86,Develop feature,New module,Refactor,7.9,4.94,David,11.65
SP0886,46.8,57.42,70.79,2.55,24.08,1.72,-4.57,-0.3,Bob,13.66,44.84,52.12,9.02,5.98,144.35,1.79,ISS0099,Bug,Medium,4.32,4.44,Add feature,16.9,49.33,23.94,3.65,3.87,0.45,Develop feature,Critical bug,Feature,10.38,9.24,Bob,22.74
SP0773,31.16,38.17,67.52,3.35,54.8,2.16,-2.63,0.28,Carol,41.27,30.54,39.35,2.06,-0.51,101.79,-0.17,ISS0632,Task,Low,4.94,9.85,Refactor code,17.13,47.29,27.37,-0.62,1.82,0.33,Improve performance,Critical bug,Refactor,10.35,5.57,Carol,14.91
SP0659,55.92,33.39,78.9,6.81,45.3,4.08,10.52,0.6,Bob,30.21,45.54,39.87,3.83,1.71,187.28,2.08,ISS0228,Bug,High,10.53,7.13,Update UI,16.71,50.65,27.06,3.12,0.21,0.41,Improve performance,Critical bug,Performance,11.42,4.04,David,21.75
SP0801,26.04,45.1,84.52,3.26,61.51,2.59,-0.23,0.44,Bob,47.49,59.63,44.46,6.89,1.15,124.63,0.94,ISS0778,Bug,Medium,10.67,11.4,Add feature,8.59,51.41,28.18,1.6,2.03,0.53,Develop feature,User request,Bug,7.27,5.79,David,12.04
SP0031,35.85,25.45,52.34,4.06,31.52,3.83,5.68,0.19,Carol,51.5,33.9,31.43,5.43,2.09,96.58,0.14,ISS0069,Task,Medium,18.7,8.34,Fix bug,8.73,29.51,24.58,2.15,0.55,0.33,Develop feature,Critical bug,Performance,9.69,-2.46,David,12.16
SP0979,18.85,21.82,76.54,4.62,63.94,4.97,0.6,0.52,Carol,46.11,64.19,55.39,7.47,1.43,196.78,0.93,ISS0881,Task,Medium,17.98,3.41,Refactor code,13.21,53.62,34.55,0.25,2.69,-0.32,Improve performance,Critical bug,Performance,-0.59,3.4,Bob,21.72
SP0143,55.5,51.27,57.0,0.24,77.14,3.24,2.21,0.43,Bob,61.22,37.16,38.6,4.39,0.71,103.0,1.19,ISS0627,Task,Medium,18.01,2.83,Update UI,4.32,37.16,32.31,4.63,-0.17,0.07,Develop feature,New module,Performance,6.67,1.52,Bob,20.78
SP0042,38.76,23.08,84.99,5.54,53.97,2.72,2.73,-0.3,Carol,34.52,69.15,37.41,5.67,2.83,128.1,-0.72,ISS0420,Task,Medium,14.93,7.15,Add feature,-0.64,21.07,30.19,3.16,1.58,0.79,Fix bug,New module,Refactor,10.8,6.77,Alice,0.18
SP0390,70.7,30.78,72.8,4.05,41.11,1.06,-0.01,0.31,Alice,53.24,14.04,48.89,6.14,2.11,173.44,0.88,ISS0355,Story,Medium,5.62,10.2,Refactor code,14.52,47.73,38.86,1.95,1.77,0.7,Develop feature,New module,Feature,13.71,14.26,Carol,3.24
SP0798,25.36,59.56,58.45,3.41,58.33,2.32,-2.82,0.16,Carol,46.24,40.5,34.84,6.43,2.6,66.24,1.14,ISS0821,Task,Medium,19.99,8.22,Refactor code,11.22,37.73,22.13,2.81,-0.01,0.25,Fix bug,New module,Refactor,14.88,5.61,Alice,13.79
SP0687,8.09,37.02,69.48,2.96,37.7,1.75,7.05,0.05,Alice,55.86,35.37,41.08,5.52,-0.94,148.49,-0.31,ISS0700,Task,Low,10.99,4.2,Update UI,8.6,44.81,21.75,2.25,1.56,0.07,Develop feature,Tech debt,Refactor,13.03,4.35,David,10.52
SP0469,65.83,43.44,72.82,7.87,34.52,2.97,12.14,0.19,David,48.23,53.97,31.12,-0.04,2.55,137.08,0.6,ISS0649,Task,Low,16.07,5.09,Add feature,11.92,54.44,25.67,0.51,3.81,0.04,Code cleanup,Tech debt,Refactor,7.32,7.02,David,9.49
SP0853,77.47,50.63,36.01,-0.65,89.15,0.42,-5.85,0.3,Alice,45.16,65.88,31.4,7.09,2.19,124.28,1.31,ISS0805,Story,High,7.6,6.74,Fix bug,18.83,32.7,25.64,2.12,3.53,0.49,Develop feature,Tech debt,Performance,6.62,13.33,Carol,17.44
SP0991,76.64,45.32,74.97,-1.67,66.75,1.39,3.42,0.55,David,27.52,46.8,41.42,2.63,3.35,228.59,0.56,ISS0274,Bug,Low,13.04,4.35,Refactor code,11.75,16.52,18.22,3.13,0.74,0.04,Code cleanup,User request,Feature,9.22,4.06,Alice,11.97
SP0766,49.27,32.36,46.9,-0.52,61.68,2.93,6.41,0.11,Alice,32.33,48.91,43.21,4.39,0.86,99.21,0.13,ISS0187,Story,Low,8.65,10.86,Refactor code,11.43,41.1,32.64,4.62,3.46,0.3,Code cleanup,New module,Performance,11.53,1.85,Carol,1.73
SP0730,68.24,19.87,65.07,-1.12,35.46,3.06,4.74,-0.14,David,42.99,43.55,29.56,5.07,5.46,164.31,-0.06,ISS0053,Story,Low,1.8,5.11,Fix bug,21.09,30.48,32.6,0.96,1.73,0.84,Develop feature,User request,Bug,10.04,6.45,Alice,14.61
SP0625,44.24,70.26,86.03,3.12,76.97,1.18,7.2,0.76,Alice,45.34,52.65,29.63,0.66,4.45,115.42,0.45,ISS0216,Task,Medium,-5.24,17.85,Fix bug,15.09,44.3,42.14,3.01,2.96,-0.27,Develop feature,New module,Bug,5.29,7.37,Carol,10.59
SP0788,31.83,40.68,77.77,-0.46,54.75,3.14,0.74,-0.24,Carol,28.44,69.21,47.27,2.13,1.25,143.21,0.57,ISS0665,Task,Medium,2.92,7.51,Refactor code,18.43,61.22,28.3,0.83,0.42,-0.51,Improve performance,Tech debt,Bug,10.21,7.11,Carol,18.6
SP0069,16.94,29.54,46.73,7.72,21.22,3.02,4.73,0.46,Alice,26.48,50.1,39.56,7.11,2.65,74.46,0.58,ISS0861,Task,High,15.62,2.79,Fix bug,11.94,36.72,26.32,3.09,2.72,0.77,Develop feature,New module,Feature,7.24,6.95,Bob,7.82
SP0836,75.6,40.79,87.73,6.21,30.09,5.4,3.36,0.27,David,36.08,26.77,40.97,5.32,-0.12,112.84,1.28,ISS0206,Task,Medium,17.7,5.12,Fix bug,15.95,24.41,21.29,1.5,2.09,-0.33,Code cleanup,Critical bug,Feature,8.54,11.83,Alice,9.07
SP0177,80.26,45.56,89.27,12.0,25.42,1.15,2.53,0.23,David,47.67,47.48,50.86,1.4,-0.09,115.77,1.22,ISS0377,Bug,High,16.26,5.27,Refactor code,15.07,27.08,25.13,0.04,2.28,0.24,Code cleanup,Critical bug,Performance,18.35,3.73,Carol,17.61
SP0054,48.19,35.42,76.66,3.15,69.83,0.86,-4.81,0.2,David,16.93,40.95,43.39,6.53,2.26,145.15,0.9,ISS0728,Task,Low,2.51,8.01,Fix bug,12.44,24.07,24.89,0.79,-0.97,-0.52,Fix bug,New module,Feature,9.21,8.03,Alice,16.35
SP0250,71.55,47.65,57.25,-0.2,64.63,-0.94,1.17,0.36,David,37.7,52.58,33.87,0.17,2.9,236.54,0.24,ISS0114,Task,Medium,8.66,9.22,Fix bug,13.67,45.42,23.81,2.41,1.49,0.79,Fix bug,New module,Refactor,12.77,3.02,David,15.31
SP0741,51.24,35.08,68.88,5.5,56.69,1.32,1.92,0.38,Carol,27.17,50.34,17.84,6.74,-0.44,34.49,0.24,ISS0153,Task,Medium,11.39,10.55,Refactor code,21.61,34.56,28.56,-2.08,1.8,-0.02,Code cleanup,Tech debt,Bug,13.49,6.62,David,17.83
SP0649,27.26,51.01,94.33,0.57,72.28,2.82,-1.98,0.32,Carol,13.39,47.75,31.49,1.33,2.09,227.14,-0.28,ISS0069,Story,Medium,9.03,6.0,Fix bug,12.79,71.83,21.43,2.67,0.67,0.04,Develop feature,User request,Performance,6.55,3.14,David,7.63
