Sprint_ID,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP0670,59,28,47.46,5,75,4,8,0,Bob,27,42,49,7,3,85.71,0,ISS0670,Task,Medium,2,2,Fix bug,3,46,22,4,3,1,Fix bug,New module,Bug,8,11,Alice,6
SP0671,29,18,62.07,9,47,3,-3,0,Carol,42,36,32,3,0,112.5,0,ISS0671,Bug,Medium,15,4,Update UI,14,24,21,4,0,0,Improve performance,New module,Performance,17,6,Bob,24
SP0672,62,48,77.42,4,56,0,5,0,David,35,47,28,1,1,167.86,1,ISS0672,Task,Low,10,6,Fix bug,9,50,33,3,1,0,Fix bug,Critical bug,Refactor,8,10,Alice,12
SP0673,63,42,66.67,9,26,0,1,0,Bob,32,42,35,6,4,120.0,0,ISS0673,Story,Low,5,12,Refactor code,9,41,31,1,1,0,Improve performance,New module,Bug,17,9,Alice,24
SP0674,48,43,89.58,0,23,4,5,1,Bob,22,16,46,8,3,34.78,0,ISS0674,Task,Low,19,5,Update UI,21,54,35,2,2,1,Improve performance,New module,Feature,14,2,Carol,12
SP0675,32,23,71.88,8,56,3,9,0,Bob,28,26,24,6,4,108.33,0,ISS0675,Task,Low,15,1,Add feature,19,26,27,1,1,0,Improve performance,New module,Performance,18,10,Bob,18
SP0676,31,26,83.87,0,75,0,-5,1,David,33,37,42,5,4,88.1,0,ISS0676,Task,High,5,9,Add feature,13,25,29,0,4,0,Code cleanup,User request,Feature,10,10,Bob,10
SP0677,50,46,92.0,7,20,0,-5,1,Carol,32,24,47,8,3,51.06,0,ISS0677,Bug,Low,11,3,Add feature,9,45,16,2,1,0,Develop feature,Tech debt,Bug,13,10,Carol,20
SP0678,65,51,78.46,8,20,3,10,0,Alice,26,44,40,2,2,110.0,0,ISS0678,Story,High,4,2,Refactor code,2,20,24,1,4,0,Fix bug,Critical bug,Refactor,14,5,Alice,13
SP0679,21,16,76.19,8,66,2,4,0,Carol,34,29,26,1,1,111.54,0,ISS0679,Bug,Low,8,9,Update UI,10,38,27,2,4,0,Fix bug,Tech debt,Refactor,10,6,David,17
SP0680,70,53,75.71,0,39,0,7,0,Carol,26,32,32,1,1,100.0,0,ISS0680,Story,Medium,11,7,Refactor code,10,26,32,0,0,0,Improve performance,New module,Bug,6,4,Carol,8
SP0681,69,58,84.06,1,38,1,-1,1,Bob,57,72,39,4,0,184.62,1,ISS0681,Bug,Medium,14,5,Update UI,19,55,37,2,1,0,Code cleanup,New module,Feature,8,7,Alice,9
SP0682,54,30,55.56,0,48,3,-1,0,Bob,53,63,43,6,0,146.51,1,ISS0682,Story,Low,5,12,Add feature,5,31,25,4,0,0,Code cleanup,New module,Refactor,2,2,David,5
SP0683,42,31,73.81,9,29,0,2,0,Bob,41,38,48,9,0,79.17,0,ISS0683,Bug,Low,19,6,Add feature,17,39,27,3,4,0,Fix bug,Tech debt,Performance,5,7,Carol,4
SP0684,36,20,55.56,1,79,4,1,0,Alice,43,53,46,1,1,115.22,0,ISS0684,Task,High,12,12,Fix bug,11,42,33,0,1,0,Improve performance,User request,Feature,5,2,Carol,6
SP0685,45,34,75.56,9,37,1,2,0,Alice,56,70,49,1,2,142.86,1,ISS0685,Bug,Low,5,11,Refactor code,12,44,38,2,1,0,Fix bug,User request,Feature,17,1,Bob,21
SP0686,27,16,59.26,7,47,0,0,0,Alice,20,20,45,5,1,44.44,0,ISS0686,Bug,Low,15,4,Refactor code,22,49,39,0,0,0,Improve performance,Critical bug,Performance,6,11,Bob,4
SP0687,48,32,66.67,4,54,1,0,0,Carol,29,24,32,5,1,75.0,0,ISS0687,Task,Low,19,1,Fix bug,23,48,38,4,0,0,Improve performance,Tech debt,Bug,5,5,Bob,5
SP0688,45,32,71.11,6,62,1,-4,0,Bob,35,32,46,5,1,69.57,0,ISS0688,Task,Medium,9,4,Add feature,12,50,36,3,4,0,Develop feature,User request,Refactor,7,2,David,5
SP0689,29,17,58.62,1,66,2,0,0,David,27,26,45,6,1,57.78,0,ISS0689,Story,High,11,9,Add feature,20,37,19,0,4,1,Improve performance,Critical bug,Feature,4,8,Carol,3
SP0690,45,26,57.78,7,50,1,-1,0,Carol,44,57,26,8,2,219.23,1,ISS0690,Story,Medium,6,1,Refactor code,11,38,17,4,1,0,Develop feature,New module,Refactor,9,12,Bob,15
SP0691,53,28,52.83,5,46,2,7,0,Alice,31,49,29,3,0,168.97,1,ISS0691,Story,High,8,10,Update UI,12,23,33,4,1,0,Fix bug,New module,Refactor,18,12,Bob,25
SP0692,70,50,71.43,7,30,3,10,0,David,44,36,34,9,4,105.88,0,ISS0692,Bug,Medium,13,3,Add feature,20,20,37,4,3,0,Fix bug,Critical bug,Feature,19,12,Carol,21
SP0693,60,52,86.67,0,68,2,-3,1,David,36,48,40,1,0,120.0,0,ISS0693,Story,Low,4,5,Fix bug,9,34,27,2,3,0,Code cleanup,User request,Bug,19,8,David,20
SP0694,26,16,61.54,0,68,4,0,0,Bob,45,48,46,4,0,104.35,0,ISS0694,Bug,Medium,5,7,Fix bug,5,27,19,1,2,0,Develop feature,Tech debt,Feature,13,1,Bob,14
SP0695,23,11,47.83,6,57,0,2,0,David,33,45,25,9,4,180.0,1,ISS0695,Bug,Medium,11,9,Fix bug,14,34,26,0,4,0,Fix bug,Critical bug,Bug,2,4,Alice,7
SP0696,77,47,61.04,7,24,3,3,0,Alice,55,58,24,8,1,241.67,1,ISS0696,Story,High,5,6,Refactor code,9,34,28,1,2,0,Develop feature,User request,Performance,13,9,David,13
SP0697,72,69,95.83,2,27,3,-5,1,Bob,42,41,42,9,2,97.62,0,ISS0697,Story,High,16,3,Refactor code,23,58,20,4,2,1,Fix bug,Critical bug,Bug,12,5,Bob,13
SP0698,69,65,94.2,4,53,4,-3,1,David,25,26,47,1,2,55.32,0,ISS0698,Bug,Medium,11,7,Refactor code,19,41,36,1,0,0,Develop feature,User request,Bug,14,12,Alice,13
SP0699,64,41,64.06,0,67,2,-3,0,Bob,24,19,21,9,0,90.48,0,ISS0699,Task,High,17,4,Refactor code,15,37,23,4,0,0,Develop feature,New module,Feature,4,11,Bob,7
SP0700,30,25,83.33,6,71,0,5,0,David,44,45,40,3,4,112.5,0,ISS0700,Task,High,16,3,Fix bug,14,35,31,4,3,0,Improve performance,Critical bug,Refactor,9,10,David,15
SP0701,48,42,87.5,4,75,2,2,0,Carol,37,49,34,9,3,144.12,1,ISS0701,Bug,High,19,7,Fix bug,23,21,22,3,2,0,Fix bug,Tech debt,Refactor,4,6,Carol,5
SP0702,75,64,85.33,7,31,1,-5,0,Carol,32,35,45,1,1,77.78,0,ISS0702,Story,High,13,11,Refactor code,21,55,27,3,3,1,Code cleanup,Critical bug,Bug,18,3,Carol,21
SP0703,55,55,100.0,7,57,2,-1,1,Alice,33,24,35,1,0,68.57,0,ISS0703,Bug,High,17,11,Refactor code,17,39,19,1,4,1,Improve performance,New module,Bug,14,5,David,15
SP0704,44,19,43.18,8,20,3,-3,0,Carol,47,45,38,9,2,118.42,0,ISS0704,Bug,Medium,2,7,Fix bug,2,35,36,0,1,0,Code cleanup,New module,Feature,11,12,Bob,10
SP0705,40,20,50.0,6,50,0,-4,0,Carol,37,36,28,6,4,128.57,1,ISS0705,Story,High,17,4,Refactor code,19,22,36,1,0,0,Develop feature,User request,Bug,18,1,David,21
SP0706,76,72,94.74,0,23,2,9,1,Carol,47,62,48,4,4,129.17,1,ISS0706,Task,Low,3,12,Refactor code,11,49,31,0,4,1,Improve performance,New module,Feature,4,8,Alice,8
SP0707,55,47,85.45,2,68,0,2,1,David,46,52,41,7,0,126.83,1,ISS0707,Bug,Medium,16,7,Refactor code,19,21,17,1,4,0,Develop feature,User request,Performance,14,11,Bob,15
SP0708,29,22,75.86,7,64,0,-3,0,David,51,57,48,5,3,118.75,0,ISS0708,Task,Medium,8,11,Refactor code,7,54,20,2,0,0,Fix bug,New module,Bug,7,6,David,11
SP0709,56,36,64.29,2,69,1,1,0,Bob,28,20,45,7,2,44.44,0,ISS0709,Task,Medium,2,2,Add feature,2,45,28,2,0,0,Fix bug,User request,Performance,15,12,Carol,20
SP0710,28,27,96.43,7,24,1,6,1,David,59,78,38,8,0,205.26,1,ISS0710,Story,High,6,1,Refactor code,9,24,29,0,2,0,Code cleanup,Tech debt,Bug,11,2,David,11
SP0711,43,20,46.51,0,49,3,5,0,Carol,51,59,26,8,3,226.92,1,ISS0711,Bug,Low,11,12,Fix bug,11,21,28,3,3,0,Fix bug,User request,Bug,17,4,Bob,16
SP0712,54,49,90.74,4,75,4,-5,1,David,39,29,23,1,4,126.09,1,ISS0712,Bug,High,5,2,Fix bug,7,39,25,0,4,1,Code cleanup,User request,Performance,19,4,David,21
SP0713,68,48,70.59,3,43,0,0,0,Alice,47,48,49,8,1,97.96,0,ISS0713,Task,Medium,15,4,Fix bug,21,53,25,1,2,1,Develop feature,Tech debt,Performance,14,9,Carol,13
SP0714,54,45,83.33,4,78,4,-3,0,Bob,52,48,22,6,2,218.18,1,ISS0714,Task,Medium,14,8,Fix bug,23,53,23,4,2,1,Improve performance,User request,Feature,11,9,Alice,18
SP0715,67,38,56.72,7,22,3,2,0,Bob,23,16,43,4,2,37.21,0,ISS0715,Story,Medium,2,3,Refactor code,2,39,20,2,4,1,Fix bug,User request,Feature,7,5,David,9
SP0716,55,39,70.91,9,30,0,0,0,David,53,52,48,8,3,108.33,0,ISS0716,Task,Medium,17,10,Add feature,26,44,29,4,4,1,Develop feature,Tech debt,Performance,11,12,David,18
SP0717,37,14,37.84,3,64,0,6,0,Carol,22,24,39,3,0,61.54,0,ISS0717,Story,High,10,6,Update UI,18,39,26,2,1,0,Improve performance,New module,Bug,6,3,Alice,9
SP0718,68,42,61.76,3,23,4,-4,0,Bob,45,36,30,4,4,120.0,0,ISS0718,Bug,Low,17,6,Update UI,20,44,20,1,3,1,Develop feature,Critical bug,Feature,7,1,David,12
SP0719,58,24,41.38,2,45,2,0,0,Alice,27,26,20,6,3,130.0,1,ISS0719,Story,Low,16,9,Update UI,24,33,15,2,4,1,Code cleanup,User request,Bug,8,6,Carol,11
SP0720,51,42,82.35,6,46,1,1,0,Alice,25,35,25,7,1,140.0,1,ISS0720,Task,Medium,15,9,Update UI,17,58,39,0,0,0,Develop feature,New module,Refactor,12,8,Alice,13
SP0721,43,19,44.19,2,65,2,-1,0,Bob,35,46,45,4,1,102.22,0,ISS0721,Bug,Low,11,4,Fix bug,13,31,30,4,1,0,Code cleanup,Critical bug,Feature,17,1,Carol,17
SP0722,42,25,59.52,2,73,4,-3,0,Carol,43,57,30,4,1,190.0,1,ISS0722,Story,Medium,13,9,Refactor code,21,24,34,4,3,0,Code cleanup,Tech debt,Feature,13,11,Carol,12
SP0723,51,21,41.18,9,62,1,-2,0,Carol,58,51,46,7,3,110.87,0,ISS0723,Bug,Medium,2,6,Refactor code,5,21,29,1,0,0,Fix bug,User request,Feature,13,1,Carol,11
SP0724,56,51,91.07,4,46,2,-2,1,David,49,56,20,6,4,280.0,1,ISS0724,Story,Low,18,2,Update UI,21,35,16,4,0,0,Code cleanup,User request,Refactor,6,11,Bob,5
SP0725,31,24,77.42,4,61,1,0,0,David,32,26,40,8,2,65.0,0,ISS0725,Task,Medium,10,10,Update UI,8,49,31,1,3,1,Code cleanup,Tech debt,Performance,17,7,Alice,16
SP0726,68,39,57.35,5,70,0,4,0,Bob,24,32,26,1,0,123.08,1,ISS0726,Task,Low,19,11,Add feature,27,57,17,3,1,0,Develop feature,User request,Bug,7,7,Bob,9
SP0727,74,46,62.16,7,69,2,-5,0,David,44,35,25,7,2,140.0,1,ISS0727,Bug,Medium,8,6,Add feature,14,43,17,0,0,0,Code cleanup,Critical bug,Refactor,10,2,Bob,16
SP0728,32,14,43.75,9,25,1,5,0,David,39,40,33,7,4,121.21,1,ISS0728,Bug,Low,10,2,Add feature,12,49,19,2,2,1,Code cleanup,Critical bug,Performance,6,3,David,4
SP0729,42,42,100.0,5,78,1,-2,1,David,37,43,21,7,2,204.76,1,ISS0729,Bug,Medium,13,8,Fix bug,11,56,31,2,3,1,Develop feature,Tech debt,Feature,17,2,Alice,18
SP0730,44,23,52.27,0,34,1,4,0,Alice,37,36,46,7,3,78.26,0,ISS0730,Story,Low,8,4,Refactor code,13,58,37,2,3,1,Improve performance,User request,Performance,19,6,David,26
SP0731,54,49,90.74,7,72,2,7,1,David,21,12,23,8,1,52.17,0,ISS0731,Task,Medium,15,5,Fix bug,19,30,31,3,4,0,Fix bug,New module,Performance,13,8,Bob,17
SP0732,60,52,86.67,7,49,3,-2,0,Bob,29,24,30,9,4,80.0,0,ISS0732,Bug,Medium,16,8,Fix bug,20,33,34,0,1,0,Develop feature,User request,Performance,3,8,David,10
SP0733,49,48,97.96,8,61,2,4,1,Carol,31,28,34,9,4,82.35,0,ISS0733,Bug,Medium,16,11,Refactor code,18,42,20,4,2,1,Code cleanup,Tech debt,Bug,11,1,Carol,11
SP0734,36,34,94.44,8,56,4,10,1,David,32,50,37,2,2,135.14,1,ISS0734,Bug,Low,7,8,Add feature,5,35,15,4,2,1,Develop feature,New module,Performance,13,11,Bob,18
SP0735,68,42,61.76,1,77,2,-5,0,Carol,30,38,46,7,3,82.61,0,ISS0735,Story,High,15,12,Refactor code,21,40,21,0,4,1,Improve performance,Critical bug,Performance,15,9,Carol,15
SP0736,39,38,97.44,1,56,1,3,1,David,38,38,20,7,2,190.0,1,ISS0736,Bug,Medium,3,12,Update UI,11,23,29,0,0,0,Develop feature,Critical bug,Performance,19,11,Alice,24
SP0737,67,35,52.24,2,61,0,-2,0,Bob,54,68,22,4,2,309.09,1,ISS0737,Bug,Medium,9,6,Add feature,15,52,21,2,0,0,Develop feature,New module,Performance,7,8,David,6
SP0738,44,41,93.18,0,79,2,1,1,Alice,58,59,22,9,4,268.18,1,ISS0738,Story,Low,14,4,Refactor code,19,33,33,4,2,0,Develop feature,New module,Refactor,6,9,Bob,8
SP0739,41,22,53.66,3,56,2,6,0,Bob,45,43,47,8,2,91.49,0,ISS0739,Story,Medium,7,1,Fix bug,9,38,34,0,1,0,Develop feature,Tech debt,Refactor,17,9,Alice,18
SP0740,32,31,96.88,3,54,1,8,1,Alice,33,24,26,1,1,92.31,0,ISS0740,Bug,Medium,6,12,Refactor code,6,24,36,4,0,0,Code cleanup,User request,Performance,15,11,Carol,21
SP0741,78,35,44.87,8,42,0,-3,0,David,43,40,20,2,2,200.0,1,ISS0741,Bug,Medium,6,7,Add feature,11,55,25,0,3,1,Develop feature,Critical bug,Performance,14,12,David,14
SP0742,38,15,39.47,8,25,0,4,0,David,20,35,44,2,1,79.55,0,ISS0742,Story,Medium,2,8,Update UI,1,50,37,1,4,0,Improve performance,User request,Performance,3,6,David,5
SP0743,68,56,82.35,8,23,4,6,0,Alice,41,41,30,8,4,136.67,1,ISS0743,Task,High,10,9,Fix bug,10,37,28,2,1,0,Develop feature,Critical bug,Feature,3,3,Bob,10
SP0744,55,24,43.64,9,37,2,-3,0,Bob,42,59,25,1,3,236.0,1,ISS0744,Story,High,7,2,Update UI,16,50,27,0,0,0,Develop feature,User request,Performance,13,1,David,19
SP0745,31,24,77.42,6,79,0,8,0,Bob,38,48,39,4,1,123.08,1,ISS0745,Task,Medium,8,1,Update UI,16,49,34,3,2,0,Code cleanup,Critical bug,Performance,2,11,David,5
SP0746,60,37,61.67,1,28,0,2,0,Alice,37,30,22,5,3,136.36,1,ISS0746,Bug,Medium,10,4,Fix bug,14,40,39,0,4,0,Code cleanup,User request,Refactor,17,8,Carol,16
SP0747,38,38,100.0,9,68,3,2,1,David,31,30,38,9,3,78.95,0,ISS0747,Bug,Medium,6,5,Refactor code,7,49,23,1,0,0,Develop feature,Tech debt,Refactor,8,10,Carol,6
SP0748,31,29,93.55,4,48,3,5,1,Alice,47,57,21,7,1,271.43,1,ISS0748,Task,High,15,10,Refactor code,19,23,23,3,2,0,Code cleanup,Critical bug,Refactor,8,3,Carol,6
SP0749,28,14,50.0,3,32,0,6,0,David,47,56,37,8,4,151.35,1,ISS0749,Story,High,6,12,Update UI,15,24,30,3,0,0,Code cleanup,Tech debt,Bug,17,7,Alice,21
SP0750,26,14,53.85,7,78,4,-5,0,Alice,52,57,49,9,0,116.33,0,ISS0750,Bug,Low,9,1,Refactor code,17,29,26,0,4,0,Develop feature,Critical bug,Feature,7,10,Alice,6
SP0751,47,42,89.36,1,66,0,4,1,David,38,35,31,7,3,112.9,0,ISS0751,Task,Low,8,5,Add feature,10,46,24,1,3,1,Code cleanup,Critical bug,Performance,19,6,David,23
SP0752,33,28,84.85,5,71,1,-4,0,Alice,47,40,48,5,3,83.33,0,ISS0752,Story,Medium,14,6,Update UI,17,35,20,3,3,1,Fix bug,Critical bug,Refactor,2,3,Alice,1
SP0753,50,20,40.0,4,36,2,10,0,Carol,56,74,29,5,4,255.17,1,ISS0753,Task,Medium,14,3,Update UI,18,49,32,2,2,1,Fix bug,User request,Bug,2,6,Bob,3
SP0754,71,42,59.15,1,64,4,2,0,David,45,44,24,6,4,183.33,1,ISS0754,Story,High,9,12,Update UI,16,32,16,2,3,1,Fix bug,Critical bug,Performance,15,12,Carol,22
SP0755,38,23,60.53,9,51,1,-5,0,Bob,54,55,28,5,2,196.43,1,ISS0755,Story,Medium,12,7,Add feature,21,55,34,4,4,1,Code cleanup,Tech debt,Performance,7,3,Alice,8
SP0756,77,44,57.14,0,67,4,9,0,Alice,53,71,21,9,4,338.1,1,ISS0756,Story,Medium,19,6,Update UI,23,40,23,4,2,1,Fix bug,User request,Refactor,7,9,David,9
SP0757,66,49,74.24,7,41,1,6,0,Bob,54,57,21,3,3,271.43,1,ISS0757,Story,High,7,4,Refactor code,11,59,33,1,0,0,Improve performance,User request,Performance,5,1,Carol,12
SP0758,35,17,48.57,1,23,2,2,0,Alice,59,64,47,3,1,136.17,1,ISS0758,Task,High,3,3,Refactor code,7,34,20,3,1,0,Fix bug,Critical bug,Performance,13,8,Alice,11
SP0759,72,39,54.17,6,24,2,2,0,Bob,35,46,25,7,0,184.0,1,ISS0759,Task,High,14,5,Refactor code,22,39,16,2,0,0,Improve performance,New module,Performance,19,5,Carol,23
SP0760,24,19,79.17,8,56,3,10,0,Bob,57,64,48,7,2,133.33,1,ISS0760,Task,High,12,3,Refactor code,16,39,29,2,4,0,Code cleanup,User request,Refactor,11,4,Alice,10
SP0761,54,26,48.15,8,60,1,-4,0,Alice,32,42,29,6,1,144.83,1,ISS0761,Task,Low,2,10,Update UI,2,24,31,1,2,0,Fix bug,Critical bug,Bug,4,1,David,3
SP0762,31,18,58.06,7,68,3,-2,0,Alice,42,53,37,3,0,143.24,1,ISS0762,Task,High,3,9,Add feature,12,51,30,3,0,0,Improve performance,Tech debt,Performance,4,9,Alice,9
SP0763,44,40,90.91,9,32,1,0,1,Bob,41,51,31,7,0,164.52,1,ISS0763,Story,High,18,9,Fix bug,18,25,35,1,2,0,Code cleanup,New module,Bug,9,9,Alice,15
SP0764,71,51,71.83,8,53,3,6,0,Bob,35,36,23,5,0,156.52,1,ISS0764,Bug,Medium,9,6,Refactor code,13,49,22,0,3,1,Fix bug,User request,Performance,2,5,Alice,5
SP0765,78,41,52.56,1,64,2,5,0,Bob,47,54,41,7,1,131.71,1,ISS0765,Bug,Medium,3,11,Fix bug,2,45,24,2,1,0,Develop feature,New module,Refactor,19,11,Carol,17
SP0766,40,28,70.0,5,41,4,3,0,David,54,73,40,2,2,182.5,1,ISS0766,Task,Medium,7,6,Fix bug,6,56,24,1,4,1,Fix bug,User request,Bug,16,9,Alice,14
SP0767,55,55,100.0,3,72,3,9,1,David,27,23,36,6,2,63.89,0,ISS0767,Task,Low,6,12,Update UI,6,32,32,1,0,0,Fix bug,New module,Refactor,18,10,Alice,22
SP0768,72,52,72.22,3,78,1,10,0,Carol,41,50,34,8,0,147.06,1,ISS0768,Bug,High,17,4,Refactor code,18,48,24,0,1,0,Fix bug,New module,Feature,12,9,Alice,17
SP0769,42,22,52.38,4,42,1,2,0,David,40,53,25,1,1,212.0,1,ISS0769,Story,High,9,4,Refactor code,12,24,23,4,4,0,Develop feature,Tech debt,Performance,14,7,Carol,14
SP0770,35,33,94.29,2,70,2,6,1,David,45,57,35,4,0,162.86,1,ISS0770,Task,Low,17,2,Refactor code,22,44,38,2,4,0,Improve performance,New module,Feature,11,8,David,17
SP0771,76,33,43.42,0,22,1,9,0,Alice,59,55,36,1,4,152.78,1,ISS0771,Story,High,14,10,Fix bug,21,32,33,1,3,0,Improve performance,Tech debt,Feature,14,1,David,15
SP0772,58,30,51.72,7,61,0,2,0,Carol,40,38,22,1,2,172.73,1,ISS0772,Bug,Medium,8,4,Refactor code,15,43,15,2,2,1,Develop feature,Critical bug,Feature,18,4,David,19
SP0773,64,44,68.75,4,53,4,1,0,Carol,44,34,29,8,3,117.24,0,ISS0773,Bug,Low,17,8,Refactor code,21,50,18,4,2,1,Fix bug,User request,Performance,2,10,Alice,2
SP0774,72,56,77.78,2,51,3,8,0,David,20,35,24,7,0,145.83,1,ISS0774,Task,High,17,10,Add feature,18,39,38,1,1,0,Fix bug,Tech debt,Refactor,17,10,Carol,22
SP0775,61,33,54.1,9,64,4,7,0,Alice,25,20,33,1,4,60.61,0,ISS0775,Story,Low,13,2,Update UI,12,27,17,0,3,1,Fix bug,User request,Feature,17,4,David,23
SP0776,77,72,93.51,6,70,2,3,1,Alice,42,37,45,2,2,82.22,0,ISS0776,Task,Low,15,9,Refactor code,14,28,24,2,4,0,Improve performance,Tech debt,Bug,4,12,David,2
SP0777,58,56,96.55,6,77,3,9,1,Carol,42,53,48,4,1,110.42,0,ISS0777,Bug,High,19,1,Refactor code,20,40,26,0,3,1,Improve performance,User request,Performance,3,9,David,2
SP0778,33,21,63.64,0,68,3,-4,0,Alice,42,60,40,1,2,150.0,1,ISS0778,Story,Medium,19,2,Update UI,22,39,32,4,3,0,Develop feature,Tech debt,Refactor,7,3,Bob,5
SP0779,50,36,72.0,8,40,0,-3,0,Bob,51,52,32,3,1,162.5,1,ISS0779,Task,High,17,2,Update UI,17,34,37,4,1,0,Code cleanup,User request,Refactor,12,12,Carol,13
SP0780,77,32,41.56,1,65,2,4,0,David,49,60,45,8,1,133.33,1,ISS0780,Task,High,17,11,Fix bug,20,45,34,2,2,0,Develop feature,Critical bug,Feature,4,10,Bob,11
SP0781,24,16,66.67,4,63,1,2,0,Bob,32,33,25,8,0,132.0,1,ISS0781,Task,Medium,14,6,Fix bug,16,30,20,4,3,0,Improve performance,User request,Performance,2,10,Alice,6
SP0782,54,26,48.15,4,40,0,8,0,Carol,37,36,31,8,0,116.13,0,ISS0782,Bug,High,10,7,Fix bug,12,56,35,3,3,1,Fix bug,Critical bug,Feature,12,1,David,16
SP0783,42,20,47.62,7,63,0,0,0,Carol,42,54,45,6,2,120.0,0,ISS0783,Task,High,10,3,Update UI,9,30,16,2,3,1,Fix bug,Critical bug,Bug,14,11,Alice,17
SP0784,48,23,47.92,7,30,4,4,0,Alice,34,53,27,6,4,196.3,1,ISS0784,Story,High,14,11,Add feature,19,46,24,3,0,0,Fix bug,Critical bug,Refactor,6,5,Carol,8
SP0785,62,46,74.19,6,58,4,3,0,Alice,52,67,24,5,2,279.17,1,ISS0785,Task,Low,5,9,Refactor code,7,49,16,4,3,1,Fix bug,New module,Refactor,19,7,Alice,20
SP0786,30,28,93.33,6,23,4,4,1,Carol,40,35,49,9,3,71.43,0,ISS0786,Bug,Low,10,5,Update UI,18,38,23,2,3,1,Code cleanup,User request,Performance,16,12,Alice,21
SP0787,37,22,59.46,5,70,0,-2,0,Carol,58,64,34,4,1,188.24,1,ISS0787,Task,Low,16,5,Add feature,15,53,24,3,4,1,Develop feature,New module,Refactor,19,4,David,23
SP0788,66,60,90.91,5,20,1,10,1,Bob,42,50,46,7,1,108.7,0,ISS0788,Bug,High,15,11,Update UI,19,57,16,4,0,0,Develop feature,New module,Performance,16,9,Carol,23
SP0789,31,31,100.0,8,47,3,2,1,Bob,46,53,35,1,0,151.43,1,ISS0789,Bug,Medium,13,12,Add feature,19,42,22,1,3,1,Improve performance,User request,Feature,8,6,Alice,6
SP0790,28,27,96.43,5,43,4,4,1,Alice,37,32,20,9,4,160.0,1,ISS0790,Story,Low,7,4,Update UI,13,20,38,1,3,0,Develop feature,Critical bug,Bug,18,6,Bob,21
SP0791,29,20,68.97,1,54,1,-3,0,Bob,43,56,35,7,0,160.0,1,ISS0791,Story,Medium,4,9,Update UI,2,22,31,0,1,0,Code cleanup,New module,Performance,9,3,David,8
SP0792,77,64,83.12,1,32,2,-3,1,Alice,59,67,24,9,3,279.17,1,ISS0792,Task,High,17,8,Add feature,21,22,31,1,1,0,Code cleanup,New module,Feature,14,10,Bob,15
SP0793,63,42,66.67,4,66,4,2,0,Alice,26,25,22,7,2,113.64,0,ISS0793,Bug,Low,18,12,Add feature,24,47,18,3,0,0,Code cleanup,Tech debt,Bug,17,10,David,19
SP0794,36,30,83.33,3,53,3,-1,0,David,39,52,39,2,2,133.33,1,ISS0794,Bug,High,17,4,Add feature,20,33,32,1,4,0,Fix bug,User request,Refactor,11,5,Alice,16
SP0795,57,45,78.95,1,30,2,-3,0,Alice,46,43,34,6,4,126.47,1,ISS0795,Story,Medium,7,4,Add feature,5,49,26,2,0,0,Improve performance,New module,Bug,15,10,David,18
SP0796,26,12,46.15,2,55,2,4,0,Bob,25,35,32,4,0,109.38,0,ISS0796,Story,Low,9,2,Add feature,8,24,31,2,0,0,Code cleanup,User request,Bug,7,6,Alice,6
SP0797,65,57,87.69,6,70,3,5,0,Carol,46,59,43,3,0,137.21,1,ISS0797,Task,Low,3,9,Add feature,4,34,23,2,1,0,Develop feature,User request,Bug,8,4,Bob,10
SP0798,32,14,43.75,7,36,4,10,0,Carol,28,23,35,2,3,65.71,0,ISS0798,Bug,Low,15,3,Add feature,16,57,33,1,1,0,Develop feature,New module,Refactor,7,3,Alice,9
SP0799,59,35,59.32,5,54,0,-5,0,Bob,50,60,42,6,2,142.86,1,ISS0799,Story,Low,13,4,Add feature,12,33,28,1,4,0,Develop feature,User request,Performance,18,5,David,21
SP0800,61,48,78.69,4,79,3,9,0,Carol,40,54,30,8,0,180.0,1,ISS0800,Task,Medium,18,7,Update UI,23,33,28,0,3,0,Code cleanup,Critical bug,Performance,9,7,David,7
SP0801,28,19,67.86,0,37,3,-3,0,Alice,45,64,40,6,4,160.0,1,ISS0801,Bug,Low,16,10,Add feature,15,27,31,4,4,0,Code cleanup,New module,Bug,13,11,David,18
SP0802,69,30,43.48,7,59,3,6,0,Carol,59,55,21,9,2,261.9,1,ISS0802,Bug,High,19,8,Add feature,19,27,16,0,3,1,Develop feature,New module,Feature,5,6,Bob,5
SP0803,46,31,67.39,2,41,2,3,0,Bob,32,45,41,5,3,109.76,0,ISS0803,Story,Low,17,8,Update UI,18,38,22,3,2,1,Code cleanup,New module,Feature,11,2,Carol,13
SP0804,77,66,85.71,5,76,1,-1,0,Carol,42,32,46,2,4,69.57,0,ISS0804,Task,Medium,14,4,Update UI,20,51,19,2,1,0,Develop feature,Tech debt,Bug,7,1,Bob,11
